,act_no,mts_mm_access_count,tot_ivs_te_sgm_cd,trd_tot_vol,cluster
1323,a181677f112a30be63a858edd29fa0b3a5e0d2d6bb3cd3a4eb2ec75335ef6edd,6,3,2456.0,0
1324,49d29f000e63fa8047e2fa774b98adbda4db0d727dbe910b75a211bf9da0ea5b,6,3,0.0,0
1325,d0444182d965759ddfc1702b88bc8a16aaa70ba8b383ed09f08f83f65aee8d71,6,3,0.0,0
1326,fc65052e525810504214be028f7842b60a5b55fedb2b7a4944f8e734e565e1b0,2,3,1.0,0
1327,65ebed0d68acf0f3ea368906ea84f2ce1a7e99e457700cfa14128f59e63c3929,3,1,0.0,0
1328,15dae71822e7aacfffba0fe3cc04a504def7f9cb30c642a9022a4f8b31a2110f,6,1,0.0,0
1329,f06fa2f9d9e99f6e98e45761b4479e2cd5440bd2b7b5b176b9b41df758a70398,6,1,12.0,0
1330,b8b1b3a50931fb7b4c4ed27788815c5d3ec95f4972cf6fb9bc5eb96b4ed6a8d1,6,3,131.0,0
1331,c9c31a2fcce388a60987cc8345d7171138e19f1410e392fb7cc01e7d76157d4a,5,3,15.0,0
1332,a145b2fc85d3374736136365de59add15321ea27608b64d692faba053121c66b,6,3,1334.0,0
1333,9b897cbe385d2c1dc2b4b6249b0449bc5c8c0796440d3e080f22998c59c8cf0d,2,1,0.0,0
1334,87ccda400aaec10dff3266bde29c65aa71fb969fcaf36f3febae7ea8f82710a6,3,1,0.0,0
1335,5911a9cc53376374aef137adb4d1363c112d635a18ee1c6d4d6a1678bb0d771f,4,1,1.0,0
1336,98ae9bb1c75dcd4844e0a86f70617e1590044d83b3952d742f6ca203fd310985,1,1,0.0,0
1337,0a8db5f5ce13b354368f28d55599913ce60ed810170d00bccfc4935b9d596f2c,5,6,0.0,0
1338,a6251d1fc72e800d919e6fbdded6c7ce27b7f4bf6bc37685a70a5b09fa7e4c85,6,1,0.0,0
1339,e829328b1a280ce1a224048cb9918aba587f5e2451a9c01dfac1a24efbf57f0d,6,3,199.0,0
1340,20241475501798e4a91da1f66b0444aa03b41c9cc4d160ded0559f9687a43863,2,1,20.0,0
1341,70e4b32a0d1bafeb48c121978746c971877a4bd9035e8fe5930693d1afed3a8f,6,3,13.0,0
1342,3d826e2bebf3c730526f5cbd851552f3199a5e4a6462fe9683a7c054a401a1c1,6,3,70.0,0
1343,69148961db1e7a53609802e8ec00f405f7e9123f8f45e1e9d016ea012a838c49,3,3,0.0,0
1344,1c81dc9c9960119ddb18dcefd49388da85309e39c9562f144fdc42fb0d64651d,5,3,11.0,0
1345,e85276ce39dfaeacc4f0c8312a77bad60953c7461fe85ad2936268ba6b2bc653,3,1,0.0,0
1346,6154f727693ef8832bb7971eb0b326871657ff98fc5e629e7debe6642045b4fc,6,2,1110.0,0
1347,0f58cf714f4e5649e5e8287148a2d102f5452f9bb5bbb0d9cc70237a7ff1c118,4,1,7.0,0
1348,65db9ca303a5be4cada40a828a02029ad1ca5a8130edc6a9e8ba4fbef627f26b,6,1,3270.0,1
1349,e50aefe4da3c4d998b2c3b10f67742793b8e3f0a09a2633b56e86977ece49b86,3,4,0.0,0
1350,6cbd0f74c448a88769d1c308c91581649e4ad9f2a62ced36c68ba3111b6ba4ac,6,3,0.0,0
1351,be1a7cc624d01ac9e96c62c4353deae16fb45b668bc39daea7bab1c191085cbd,6,3,159.0,0
1352,1d8d4d409cf9e79d331e9f445f239e8d61aca46c0250ad83a2560368d980aa9f,6,3,9.0,0
1353,83f0ef46d75667a9a251cfbc1a3210b4fd2bbc2ced2bd9eb528ba244f33f718c,6,3,500.0,0
1354,10fcd1ae2be0ba5d52a842e67edc96b0a0ebd80cd6faeb9f2e2bdf8d41a541d1,6,3,364.0,0
1355,0fca66f970b7e113ced68c1c71912b817ca21b506e2a3233a5eba4f857dd7b81,2,3,0.0,0
1356,6767821b96cb1d85a5adec2bf6ee90427c6307d66db115dbffc0322fa2f2eeb1,5,1,0.0,0
1357,9729d5d614ab1032868507c9bf0b6b4d6ee7a4b85e55f37c9148cb2e7c93db90,6,3,0.0,0
1358,d4ebd0eee4966e824ea230ae388a67ae57f2aee7d1cbe8713c2e356e72f1dcf1,1,1,0.0,0
1359,0713c159ba4db9c79432719e209274e5a2c9fe7c42702013a6eeae0191618c3c,4,1,0.0,0
1360,35ecf531927bd443fb18b152fe2473d2e89ce4eaa0bd10d9d440d465a95d5cbd,1,1,0.0,0
1361,26d2a2938ca69860926b1f8aeb955150834990aa2126b337fea84ce3352056e6,4,1,0.0,0
1362,4f8d57df68afb81892944d380d6e9b16a3d6a53d00de4cd530e3e9c85d03f03c,6,6,8981.0,1
1363,a5232e16050921960fcc5111e963cec1d6e20f33859b51b8f769cb2ab1066d98,6,3,0.0,0
1364,1c5affecd3717b29d3a197085e3107676336bb1941ef5f8b1f5eb5d23e8ca68d,4,3,0.0,0
1365,d52472933d071ae8f3579efbe1fde66dee5fd07d5f231098da1615a71257a555,6,3,58.0,0
1366,23ab9e4095c4180f7a39b63f92acc2e8474ba81a96444cd06555e966718113d8,2,1,1.0,0
1367,c86d06c29b72d9098993a5bbef2e02d7c3d92b0f70cbfc3172072b790e06d8bd,6,3,12.0,0
1368,e5bf3c5fa0099772ad93368313085e15467587ce0f35802f1473ec386388d9ee,5,1,0.0,0
1369,bbea7cab7138f83a20718b2afc88fa392c88719f920ae9a9cc5811a2601e9a7b,6,1,7.0,0
1370,30045d3fa1a4e0f8df3bca5fe23fea257976dc41b64333113a763126d3dcaf75,5,2,0.0,0
1371,ea455eeb14d4c44dc41c14db931b47eab1de33e392b1cde4bd29cc7dfa97cc78,5,1,2.0,0
1372,36ec433be2b2a43a9597a83ce8a406f79ef162c28f87141e82ef7441498bef0e,4,1,0.0,0
1373,c0b23599e224d2ea1f5732e5bb6b2a82516ad6d921df6c01c57faa45d0b4bb48,3,6,27.0,0
1374,581475d4df8083c23df57df2b2187e32e9b1da05deab31b4c2285a2ff8013746,6,4,50.0,0
1375,e08db9de9f56066fbf82007966c3d19f389efd1619dc1afde8931d028a0eae10,6,3,75.0,0
1376,daedc82cdf1fc34b84ff99e557abc2bada2a9ba692b9ae04c8a3e725343ef45f,5,2,9.0,0
1377,bdc8bc02358dc06cae58ca70759e1b9e43714d1486633a7ecd588cab1bd4b11f,6,3,6550.0,1
1378,cc60b2c908668b851b37460e8db740151758c248cae66e247da97c53fc65b1fd,6,3,0.0,0
1379,0fec6f9a22716ea6f9b294efc55f1aac45e01b828b360df397555f6a5877f1b8,6,3,2.0,0
1380,cba881ed123d78a243ceae9e2eb388bc1a8726eeb550c2e39377ceb9035fd69e,6,1,13.0,0
1381,91fca3ed41269e083f757ed9abe4d4851045334ee2261a1f1173052c25ea1452,6,1,0.0,0
1382,3739e50a3a61b5d349b71cf8765c3661b9f53f278b19a14902d180dcb92e3afb,6,3,124.0,0
1383,8c9415363275d276fa3982cb399942530639c72eb9577182bffbcf7c2fd1f5ad,4,3,0.0,0
1384,c69cb569f1f36b5edfaa32b17e99ac7fa0c70fdf88965b72c74381e4b81d3830,6,2,0.0,0
1385,1d985ad5d22634708c926e0e1e885f4433678e94b891a97125a5c213fb9bbfb8,6,1,0.0,0
1386,24e1100860c30df48e1794d51169c57af9d62c90d9aef91c5faf30d91d1e4ee1,6,6,100.0,0
1387,804122331365d8c378dddcea5cbe86c28e78965d69716a46304caa6bfc72ab14,6,5,0.0,0
1388,91cdee7c5f8839610f8aca758d345579054528ece1ba557b28304a57d756b4ce,6,3,23.0,0
1389,c80875f839cf2ea45b390cb594176c1c14ae18b7dd69a27a8d72ac19216ea1e3,2,3,0.0,0
1390,99a13e5abe6f47e6ceffb1a0a5c50b52ebbc9d6718a6a9e69ca13dbd95f4abef,5,3,7003.0,1
1391,a3c4c84f47f31332c21c9a6658946b45ba42c21d2332c52467e8973f2ba5329c,6,3,20.0,0
1392,47d77f0c10f5ef63ced3b0de1b25362804028e2001202452d1ccb8be26c8bd01,6,3,50.0,0
1393,b4a0c95d3fd4a83936761168b1223d6e20c3e5a70a82bc8bd12411373c2a4013,5,3,70.0,0
1394,2a1ca04b47fea88baef5b7a2d759cb3b0f7519c55bac7a482bfe6a67cf63afad,6,3,28.0,0
1395,89b77cda661591a945eed5683e32e7a7ee2d653a95fd1ebc63aca028a49d2807,1,1,0.0,0
1396,be19df96a48d6aa55189c2ab0326b38f60bd2bcfa2407bf6d01cd326a32e5342,3,1,0.0,0
1397,ebe8607214868303b4f917550dba08e95febb6ed549a88cb59533ff5908817cf,1,3,0.0,0
1398,e03c8e7216bcdc0f1b4fb24dfc52f1fc17cd2e579a2446b3cb7eebd0845dc3ca,6,3,20.0,0
1399,e71ea61e89fc3e91d9a27c2ae9b4ec96a488b15ff5e47112074da0a1821be6a9,6,3,50.0,0
1400,c49a7be85567cfcec1da97b71f2c812a9c9cbf4d93c4942391b2c909b68ac175,6,3,2692.0,0
1401,fd21884927e39112522396c3fbc8f173ebfaf4f674454f1b468e3df2f3b5b722,2,1,0.0,0
1402,3ed7541df8cca80f97900366e40a9a2656441c75ee570e7a5ac89fd76ec1e5dc,6,1,0.0,0
1403,d769e2652afcc0d369aaba1423dee8400a6fee07265c5f35b6daab97733b0180,6,2,512.0,0
1404,ac63f7d5da1c217a11ffa7ea3b949719f49a0ea530a1a75c21a4058fbc23d095,5,1,0.0,0
1405,79abf800ef3d13d303ef1c0cff242da71ca233d792f517be423edf0de4210bbf,6,3,28.0,0
1406,fc4772bff726a8ba5d0ad0c694f44700292b8afb5b6716b33821d8efdd388f53,6,3,314.0,0
1407,ba108b94cbea8b85773fd753439ea7a7489cf227b026ee82001aa136362514e7,6,3,1802.0,0
1408,d37e3ebf323e50b45f0f2630bccd4f78a4d10c41fbfde9b12c813248753fc472,6,3,200.0,0
1409,6f086a0e6a87038da6afd13a7ccecb42366767a1d6295840ebdf233f99a85362,6,3,23.0,0
1410,71e0f673ba70fa050b7887a99855fe5d8350fa072773214dbca813a021a20db3,5,1,0.0,0
1411,a5d046543262d025f29479242b5857941dcec955c224c0f7110979409bbebdd5,6,1,0.0,0
1412,dc8e0f556349609dbdd80208eabecbfa8938efc92479025532ccbcfad49ee8bc,2,1,1.0,0
1413,07ede4760bb4506c889c462a235d4d99c13e8205ca5ee6d9e05f341e3f1459de,6,1,12.0,0
1414,60f082e8366673d93da0b3c95f6f247d1167deb366cb0d92302237d4f0379adb,3,1,0.0,0
1415,3ab5ba2bab8801e285c7118c074dcda9d05920cbcd8dd08f5c171ad176796a00,5,5,1.0,0
1416,861e836ae7b8605657032293b1ccf9c9de02f0a839a334336037e87d40601211,4,3,4.0,0
1417,eb2e0ea959516d9958c1d77bd07f60ea5995df024e2e5f9b1604bb3b8d250ee7,2,1,90.0,0
1418,fd6adaf92384d245f9272ab6946588dfb65a3771ec4a22ddef79ef0010239244,6,4,140.0,0
1419,d66c417046cbb5aacad9fc6f269a28d4afe0868b3ff40ae69e28d0ad2a1737e8,6,3,1.0,0
1420,bfd000e98ec5359724a79a730c9a5eb1e9837c2d778ba13b61241bffe7b14d9b,6,3,0.0,0
1421,78750be1b93f51c1d208e1dd3bc992a09cd9890cba75b11f4ff173c79ec0b7da,6,3,1439.0,0
1422,f85f90762592f3c42a51566848a61582b739cdc90807eab19c5232e1d56ae57b,6,3,13.0,0
1423,31d39e54d5d4a2a73688258658a92bc766fd552301f045f1a403cd504bc98cf6,6,3,0.0,0
1424,cecdadae7b9511b77c99674c17ee7ac97ae3f29661c4bd082cc53d906d418b71,6,3,1866.0,0
1425,3c30cce8c933f53fa820b492cdae631711a56115675dac3b46178c337806d295,4,1,0.0,0
1426,e237209a3a5997c85e7af8877e8fef610429ca98bc58770048bbd56f7f46f0e1,2,1,0.0,0
1427,2b2066a7e2de0640f9732eb0199a3a789729b62e527c70d93067ff373848a97c,4,1,3.0,0
1428,bcdfe8fa8507001be58ccaa3bc915a52ecb0d79d3afd90b803e119960bc4534c,6,4,204.0,0
1429,3826d30e2b1b51218f25e11160f3b50d085d914e8333bcd56b61843881d8ea53,1,4,0.0,0
1430,d4b2e25559626e5ddb5ed8cb6e365979ab7d24b9a494c287717122fc67bda1ad,6,3,0.0,0
1431,aa514e6db92b749623d254d2b1ede0905e3c1da51417dd2d233ce3a1fa6fa0c5,6,3,0.0,0
1432,d7cc28f98ee4b372160ceb8f20fb27ba1838e08fd2b6d1acbc97c880438e8854,2,3,0.0,0
1433,d84c4ec45c3657f2deab1f075cee0bf984e0195e85f642c3e69a13e7e2b7ba24,4,2,0.0,0
1434,aff8eb97f75a5aff6d95dd9fe6dbda6858ffeefcccbae50aa3cb84d347241540,4,3,0.0,0
1435,5aef893a920151b0721ec7039a8b737bf1c5609b6298f85d0d833ad134c713e9,3,1,0.0,0
1436,57a85bed5224ce7723ae404cc8ccc54a31a8b617ae7a3054ea0d35d34c7a309e,6,2,229.0,0
1437,f12f333a05d9c0af2ab24665b21e886b3ad22437fa8b567c48db77dde42dba08,4,3,45.0,0
1438,8c3bde8d6014108de8061bb4c25db4b3b333894c279e8e35c730980edbc3e743,6,1,0.0,0
1439,2d88f586e273c755bb2bf3f193377cf08cad329dfb576d10998ef21b22ceeb99,2,1,4.0,0
1440,86ce39d8245c3a5f53d36fc5e451c9cac337b5138097fc01e7734803a91328a2,4,2,0.0,0
1441,25327e23978b6dce8880e45847fbb763fb340cec6f8e4b7500402622a6fe21f1,1,1,0.0,0
1442,872130eafd246a29b813f615aba956e8ffc9d4542cdeb5e4b37b676c4185f114,5,4,2347.0,0
1443,6fadf3646989811de3657fd00f4b16f05e2bc1237dc6ba538d2e04eb77661ee6,4,3,365.0,0
1444,1a34ef8fbde902d9abaab1fe6d3d9165d4a5d43ad47ed16b165a24b2bdc971c9,5,3,0.0,0
1445,1db3ad4a8e3c07df27814b9f301546f542d8bc2941a6c67a1bb4e0a28c391c7a,6,3,4232.0,1
1446,11052d4719e7a53a47e4ce2f156a1475cdba366a621b03fc4945ea34030ac296,6,3,34.0,0
1447,6db92c28fc73a5ce8d6f957ae5dbd0d3c0cbf75371f56e91cbca3aac00348a0a,5,3,0.0,0
1448,2984700f38244576a07f85314210bd3d1b32b69781591a66f203622c4e637446,5,3,167.0,0
1449,c3232cf4a02fdc09367677448ff6add875a9c2cbe2303a86c8b47a241a428cc2,4,3,0.0,0
1450,410cc11632de16722ffaf6300b5676bf8f34a11840548cf5c27061bb4d94422b,6,2,116.0,0
1451,9078b78b375dafc1e699dfa2190887ce4cea961e4a76afcc681bf4341730ba42,3,1,0.0,0
1452,6b8e09e6c4eb591312ab84b654854741b2737e003c5706d355cb1d123f5dcc27,3,1,1.0,0
1453,b73fc50cd256712aa3ddaeda78cc045e91024de7bc99cd45025a0a02796ae363,1,6,0.0,0
1454,e2cb38152f10200ce817fefcfa08243c84b797c9407473852f6982c9359a2b08,2,6,0.0,0
1455,aab23c09c0f2e09b2ed765425bd9279a146677cc512e56e120fa2f3270c65255,6,4,0.0,0
1456,ae2877fc2a489760471605c6fa918fa4d8e7e4dc99d00da6919514cd67a92978,6,4,388.0,0
1457,80d0ffdfc8b1e39cfbfea02bb973231ec935583e90e838f0c8376d88f1af84dd,6,3,80.0,0
1458,d0e5a5748aad7d25f131bd4f951a72d7f7202dcb590a71c04e863b4a8f089fec,6,3,282.0,0
1459,3a24cf12ba2203b094f000c4721a8440ff71f4c758de066cb433959e7a2b19eb,6,3,0.0,0
1460,b5862c20379bbecf88e1cf9cda41740d57f6bb1586279d0777b43b0e2e5af249,6,3,50.0,0
1461,ed4d02975a684fbab40d0e9e746e5dc7ee6ea5d4f3c6d229507c020af0227b50,6,3,22.0,0
1462,61fdccdc26f525a3190ca0c57d6d4e82d014a4ad5b67462a95d21855185dfbc4,2,3,0.0,0
1463,3a52f74224dd33b34e28d0f4f615e76a8865172f6bd1b41b4cf6ef17b638dfd2,6,1,59.0,0
1464,66d58be50347397e28a233f433ed0f68c560adddd2b365d3b5eff9de580be147,2,1,0.0,0
1465,f915f3680cd563d6b41ea8d8f2011cfc1dbf3c6bd58e25ce10d05a8b47fdeb9d,3,1,146.0,0
1466,a88fd55a2c7bef28fdc21dcbebfbd2a371f11e3a3c9a498b4b2be0f6d7f294c9,2,1,0.0,0
1467,9f833698f14fe70987ee28d25e8f05e6a0f0ec943ad75f8d3e509acada4bec27,6,1,0.0,0
1468,78246c4d0cfa8d18a9494a18ab06ac8509408063a5747c19b427fe8b41ff8393,1,4,0.0,0
1469,a70f293e92570df16821925826604dbd8c8afb4b6b1ecaf7c6e70b8fae318fd0,6,3,5.0,0
1470,52422a798b46c87fba9cbad4d976a4de4cbfa4b8d97223a23d86b5369744a0ee,6,3,176.0,0
1471,7360a2dc07ac366b2b847a511806c4d9933cc5e257727269ca9578fdf9d0fc14,6,3,557.0,0
1472,06adce62b06c7ac3e0e416cbac4522e244fb6feb572eefe3f0ca68f941ca7dfb,6,3,0.0,0
1473,53303a1692eb24dbedaff96f7c065b1e6632e81ab0f2f6356cf496a8e1b8b5bf,6,1,0.0,0
1474,eea1ca593a798d8d73f67e3f4eaf515540174cc24ae82aa30bcdb898619ba72e,6,3,10.0,0
1475,bec27f1378799283f02b5a1506cf9a272034f44e80124121e376a244331553e1,6,1,0.0,0
1476,fc9ff85cf3b4f16f0eed7b229aedfe151edd4a67e7a37498765e00a81e7d8f2d,5,3,0.0,0
1477,4017c0a8b5336ab83ee5145cf69a1b70e1fee3502511c16f74c6ee69ea91a282,1,1,0.0,0
1478,2248d8f7ec300070a0f737f4fb54826cf86c17f80951336ecca31d0be85387c3,1,1,4.0,0
1479,449f9a2e2a4c59a783fdf80e4a8c72dd8b437d126f57bb25568c4fa59b448368,5,1,1.0,0
1480,5bd5665d49821f6bebbab41c7dd68042ff7b1ba79ba63434e8914aa781b50bc2,3,1,0.0,0
1481,ad83cfb79d67619b3e5937f1f71d533d4c65390e0c3cb4bb8cdd7443e3decb39,6,6,500.0,0
1482,0a75f1a51f27fed02c552b7152947a4bc19b3b0972ca4c2c05e37a37c945c304,6,6,0.0,0
1483,86c3584d978d9ff02c97fff46487546ab78fc1f19f37d724c524f4c5a21b681b,6,4,1184.0,0
1484,007bf013e8d002283b76d7b61bbc96ec622df0a59a2284e2dac51450b5ea4c64,6,4,8.0,0
1485,405209d0ab29f37e0908717c89e4d141027bddce76bfb430f0c52ee5c551dd86,1,4,0.0,0
1486,ddd2f11eab435b80aadf67d4ed41921f9cf4dce7dfbdca6664e4ba0c7f01a863,6,3,1011.0,0
1487,d62dd3016f435d22935108c2a6f9b4a74aa8cb181b10829d87f2a736a1a4e41c,6,3,460.0,0
1488,1a477d41248c10d699e4a1dfe89576d28c7be87eb1da83742ee589ca7ca4b07e,4,3,0.0,0
1489,fdee9c63de64270a8004583088012e3aada8446d0174ed2e4d7910eca286e5f8,5,3,1031.0,0
1490,fd7eccca263500ae6c403293fe24cdd17570e5ab3a78a150809eb81c0bc37f5f,1,1,0.0,0
1491,5b2113725d2e8e09813047fafd73b923c0853ecbe9172e75667d0a625c372588,4,3,8.0,0
1492,f19fdb9f8658b5c5e5fdbd3a311fa515703d6980bb7faaff27e4158f01552d0e,1,1,0.0,0
1493,a05c23f2df42f83ebf3ba62c1304430b3daddcd4434f5ec1e0f13060e226e170,4,2,0.0,0
1494,0bd49a1bcf8721e60352dd3f89b2e077da92510dbe3b611aceecac92867d2b18,3,1,20.0,0
1495,3fec0dc0fdc39f604ebb341c62b233d7592bd11b4d4943ce6dd6a721f16c100a,3,1,0.0,0
1496,944c2486f8613a0f0520d6b10b3ed0d9e263bcb4029ecf4d4ac3a1a41525ad14,6,6,5105.0,1
1497,3a4c3396ad61e3e6b77ad0b71220ec6b4da6ca0397523e22ddf8cf6db644e7d6,6,1,16.0,0
1498,23655610e6b864093e3ba30f41880a621f44d6010173416fac9c3f88633be91a,6,3,2620.0,0
1499,3cb30023b94fb114964e05694b261483fa81e0f8ca3867e5c4fdeed26f5606b9,6,3,0.0,0
1500,b249e51105bd03ff4f04eaf8a246dd0d229c40e32fcb3d16a78cc9c94249e443,3,2,0.0,0
1501,719d502de041a673e81a02637f02cb6500fb14c27b65d8c848047dc644341f94,6,3,34.0,0
1502,cf601bac31f1ad7e006f0e37b4b488ec6903cf2859b9ec289cc842eaf02725ee,6,3,0.0,0
1503,4856904b9906f4abbfb4a27168c7ac606ca8ca343fd49582a01e0e0d82490e86,6,1,1.0,0
1504,c35840a203b7990be41d4468bedb84f0711033da5fa80a76b92e35bf8be626ad,2,1,0.0,0
1505,d25419e7760d8608d33ab1756d365b41e767d5a3a02a958ef0ef874c780852e8,1,3,0.0,0
1506,4978ce9f472b3b02fd0cadf5d78cd5d7db7de3916f67b7aefa9014553d55a71c,5,4,0.0,0
1507,a32e25488fc42d5ac99595b0af79984676a215a5b8769c95add2dc0893cf7a78,6,3,590.0,0
1508,af3ec1e8701b658f551eafab3757b724ba0f26c5faec8497104e105dc5b4a119,5,3,0.0,0
1509,718590b5f73f6c881017c6a0202b5a5720e6dff5fe8a3621396f3b9639e59c00,6,3,164.0,0
1510,2af1b75026503c141bf5c0a39c4833311d865460c5fa505499f181a8479adf81,5,3,0.0,0
1511,ad7f6d2551ec8ae11c178f27b875dc6bd2ef8096fc2131776ae7fb1039f3bd2e,4,1,1.0,0
1512,a27b1b140cee1f9185a5cd3114635166030f8f3931e7c30a2b60ca84687bdfa2,6,3,640.0,0
1513,556a017ed8ab1defa70d82f4fd31a1a7a6095d505cc2fd033a5d8c39c64325b1,2,1,0.0,0
1514,94025ba12b1e48539b840843eb2a4414bec46c925a0d42cb19d841bb8d866409,2,1,0.0,0
1515,8e82dcf37ff7cca1e5beff1872d6c18e89b45e4150dc636ad71230b5136e7356,6,3,33.0,0
1516,714bac87e3e7d959ab8ed7c9d1de1496d30f2b1e357ad53ba3411c0576b8c50f,6,3,5254.0,1
1517,588d21b398fe777c5495a0a4a07448ffc06732cd124d12b7125ea47b367e2518,6,3,4021.0,1
1518,5b15f2a2c0cc2e5ecde1772a0f048fe741d50155c8a2a8d5602a3bd8e408f6d1,6,3,100.0,0
1519,dc114fe7b2da4a5389c0cd0433cb6f7ecf468c991b2391168078c9004eb4a97f,6,1,0.0,0
1520,abb46ba279a4598bed36a8843b0d5fe562e31f5a10cdacd3b9bdeac3658e5b59,6,2,1744.0,0
1521,a7ad0a67488607aadb32ebb4ec75ce2137897ab75381f333b13041861e66faa2,3,1,0.0,0
1522,a8947d33ba5f6c55c50227ae5f53d1bdfeec31c4019a57b6c2588bcc421b43ea,6,3,11.0,0
1523,9d7b62eaea6f74ad10f376cb7c01827dbf00edd42134f28d30802256f01b5ca1,6,1,26.0,0
1524,fd779b763f867b5d716d36384a0f5be4454f7646a1b00cc6bec561a1fc478900,6,1,1865.0,0
1525,5f9ed920d8a4ae5fcae51234081a1c99c493434c69a9d526a2f589d0f7395899,6,5,0.0,0
1526,81f3285e6131da76e220e3d07d559d0f465f5da80f946818751eef584c394938,6,4,100.0,0
1527,ed7326d651a716983bbbae97864f792ca86c3fd676b2e6af2ae6d339d23bea8d,6,4,490.0,0
1528,168dc2fed25c17386e0abac2d59084ee508f54d0fd0acf32e186df68172b670d,6,3,7187.0,1
1529,6d4d8771b784325c06b0fad5fb8b7522d7b9e52e8e7eb602ff14b06251d84e8d,5,3,35.0,0
1530,7bcb27ef7a2858941799ca9b51b05a86e69026b10e92ec27a5793ee9f05f854a,6,3,416.0,0
1531,a612307fe08c942d3c928a7faf6ca2dcd0905fce0fb2caa13b30bd24c8d6bb9a,6,3,170.0,0
1532,909e8691b5adb370085bdebe539cfdb444c9fa4aa4ad6cd4a47eda04e7970d77,5,3,0.0,0
1533,4842948912201cef15d2ef14261d313b03b509b71128c7286df4e6e4fdfc6ff8,6,3,0.0,0
1534,a4df3c383f1a94bdbb98cee9b45ff474839a562d3d4617c50212cf6a6cb6bfa6,6,3,1805.0,0
1535,d2de976884d4c6cd124ded45af5751c719a5fb19cdf6f5f3830653b4dbf4311d,6,3,356.0,0
1536,7d7629661f2308331cbeb212ebc5bb4ba8eb5a40ccadcecdfa003212bb0e3fa5,4,2,0.0,0
1537,cb6616de6952904b8913ef193554ae815a11587a873047b6c9f9556de65faac9,6,4,0.0,0
1538,71dcd0eb263c222360c0ab81a0f45cc9ec847f5b591e4c032900620e6f947fe7,3,3,13.0,0
1539,1fd7639df85f3d1d9422abb0d08cd47472621c324a95fdf916a392266a2cbb1a,6,3,9696.0,1
1540,d11226e9eaafc59bd5d9f7469da9aa9cdc8c9645657625f585d08848ac725e51,6,3,0.0,0
1541,e71645a5afda24a846f16fab71adca34bac24fb45ee884636776c8ce64c99403,6,3,7.0,0
1542,e19f6eeb4c6cb7c17a868eeb1ef538193b466b3d5ae7289009b00123d330144d,6,2,471.0,0
1543,5e7bbcd7151fe6ff71800354b6a6b2976504f16864988814f673b1b2f84e378f,6,2,0.0,0
1544,fe91b6c5d5cb8d74c411295fef68405e12079e56382208ddec92e1ad651f25d4,3,1,1.0,0
1545,70a49fb3c9ab1b1c7215e19d040a1654a1ac35da2a18917903cd89f2256c78e3,6,2,0.0,0
1546,8c4f7b03ddfcc8096b718152e9fc0e713bfc9e1faf281d42bc846412372017ad,6,1,0.0,0
1547,5ec001a4c0556f17648d73ea6d0b00a517e2c902bea10d7c96f65212c7fb8e7e,4,1,20.0,0
1548,15c362ec07c8243120b313cfcdfe5b377d6999f0c70b3872bcbd467625c5cfd4,2,1,0.0,0
1549,ef32e9ab7e0437b3061fa90d3f6aa75a76de059910d26034d2c6c5f7f2fb2406,6,6,0.0,0
1550,7ad8411401834adc647c6fc56b8f81cf8c51364b4cc6983b018bf7afa54b34a1,6,3,158.0,0
1551,d9ef0bfa3f8c5c1067afb19e4275564e031af71fccd506769f08a0bbb78cb2f6,6,3,3.0,0
1552,20399bbdb94dd4592d296bedacde6f9afa8ba74b185d672fb94f934c2a2470a7,6,3,0.0,0
1553,249627809c33e670bd4b3568d7026dbd3325e6063cade930bda36c1cab2d8c39,6,3,18.0,0
1554,086c8c3db8b3a0c804ffd82652c86df292c6995c073360f40d3e797240685f3f,6,3,4.0,0
1555,a019e95f895f4589fa74347b58dbe5dfbdbf7cab3e71def24bf55ed22fa77734,6,3,0.0,0
1556,bd033f86120e75c1f75d28f14f4f5006d7bd67ab87ff1cbcfed1856795e9e8ec,6,3,316.0,0
1557,833f06995e1937adfb3f167e156b6074ee89ef4b59831f19124601ed9d70a84b,5,1,0.0,0
1558,b768224641b9411683fe495db446d6d8c2fe07c2877591b2d0188b3e0653cd27,6,2,0.0,0
1559,811f913c315d1d5365fe84d14c4070c29dcd6e7b0362e9c42edc3f51796c43bb,6,5,1272.0,0
1560,07d3b042f0eb98d5a0aa2556968361416050fb873fe9ee4c46aaff11f99fdc50,6,3,10.0,0
1561,afd55effea4b8f4bf2cb55ae262e7a702239aaac31e381984a9bb149c985d0a1,6,3,294.0,0
1562,d2ec26f49cb5d56904b2b5a21c5d4c47fd486317fcf9a303e5810de891a4aaee,5,3,0.0,0
1563,19c8265e5ef079c9af69224f4ed53b3d8c6dd8e32aee643b6214310f6add1253,5,3,0.0,0
1564,941fb1ba4cea817e5bc3f52ea67a0120709a7be80410de5afa06e1aa30e133e8,6,3,115.0,0
1565,412659d24c6c57bf9e866f6069e8bb007f0ca1c2d8ee2ae74bc1fb62444953ab,4,1,0.0,0
1566,a527bcaa16b18762bc458ade23073c9efe570e768716e1870216d00ecd3d37f8,1,1,0.0,0
1567,7acc602ebfc6eaecf9fd9583445736e2f9bc11aef4b7cb4b2862fbd296c493c1,3,1,9.0,0
1568,550ed3ee6558c365f309312424a6d00a2275b1035ccec750623a23d86a422b8c,4,4,0.0,0
1569,275ad61e026c3cf3f06c7464ed1e5ae88af49c51b85096839d564d3ec19f5e14,6,4,144.0,0
